path,extension,token_hits,candidate_names_sample,sample_contexts
root/tune/refgroups/battlesets/gri_battleset02x.refgroup,.refgroup,wagon=2; camp=1,p_bat_wagon03x; p_gen_package07x; p_gen_mold01x; p_gen_mold02x; p_gen_molotovCrate01x; p_gen_pot05x; p_gen_campfire04x; p_gen_boiler01x; p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon03x.mb transform -8.751533418 0 2.724050497 4.50151087 -88.4052784 -5.23917013 attribute rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon06x.mb transform -3.707445847 0 11.55028685 0 0 0 attribute rstarInfoSnapping rstarInfoSnapping_Type st | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire04x.mb transform 3.240333578 0.00408846242 -2.259423808 0 0 0 attribute rstarInfoSnapping rstarInfoS
root/tune/refgroups/battlesets/treasurehunter01.refgroup,.refgroup,wagon=1,p_gen_strongBox01x; p_gen_dirtMound01x; p_bat_treasureHunterWagon01x,t/Worlds/territory/shared/models/props/battleSets/p_bat_treasureHunterWagon01x.mb transform 1.044872803 0 -0.7543894923 0 0 0 attribute rstarInfoSnapping rstarInfoSnapping_Type s
root/tune/refgroups/battlesets/gap_battleset02x.refgroup,.refgroup,wagon=2,p_bat_wagon02x; p_bat_wagon05x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform 7.071112078 0 0.5087213458 0 -76.60876372 0 attribute rstarInfoSnapping rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform -8.012706804 0 1.771834297 0 102.3509975 0 attribute rstarInfoSnapping rstarInfoSnappi
root/tune/refgroups/battlesets/per_battleset03x.refgroup,.refgroup,wagon=3,p_bat_wagon05x; p_gen_bottle02x; p_bat_wagon01x; p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform 1.478900448 0 -8.902108002 0 14.03109957 0 attribute rstarInfoSnapping rstarInfoSnappi | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon01x.mb transform 6.282489062 0 5.115887997 0 48.88375085 0 attribute rstarInfoSnapping rstarInfoSnappin
root/tune/refgroups/battlesets/hen_battleset02x.refgroup,.refgroup,wagon=2; camp=1,p_bat_wagon03x; p_bat_wagon04x; p_gen_basin01x; p_gen_boiler01x; p_gen_bottleMedicine05x; p_gen_bottleMedicine14x; p_gen_buySellBox02x; p_gen_campfire03x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon03x.mb transform -3.98143838 0 4.758143314 0 68.29268485 0 attribute rstarInfoSnapping rstarInfoSnappin | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon04x.mb transform 0 0 -5.944196591 0 18.92220776 0 attribute rstarInfoSnapping rstarInfoSnapping_Type st | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire03x.mb transform 6.207704109 0 -0.6548740865 0 67.91873027 0 attribute rstarInfoSnapping rstarInfoSn
root/tune/refgroups/battlesets/hen_battlesetenemy01x.refgroup,.refgroup,wagon=2,p_bat_wagon05x; p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform 9.46647662 0 8.75325409 0 145.9973941 0 attribute rstarInfoSnapping rstarInfoSnapping_ | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon06x.mb transform 0.3556275666 0 -7.136911913 0 192.8859183 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/gre_battlesetenemy01x.refgroup,.refgroup,wagon=2,p_bat_wagon01x; p_bat_wagon02x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon01x.mb transform -6.370287932 0 5.206443189 0 92.88457906 0 attribute rstarInfoSnapping rstarInfoSnappi | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform -6.39435866 0 -2.897490747 0 -76.60876372 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/per_battlesetenemy01x.refgroup,.refgroup,wagon=2,p_bat_wagon06x; p_bat_wagon01x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon06x.mb transform 8.661182594 0 -2.120048175 0 105.809663 0 attribute rstarInfoSnapping rstarInfoSnappin | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon01x.mb transform 0.08900890781 0 10.05139714 0 148.9395246 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/rio_battleset03x.refgroup,.refgroup,wagon=3,p_bat_wagon05x; p_bat_wagon02x; p_gen_bottle02x; p_gen_can05x; p_gen_can06x; p_gen_skullCattle02x; p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform 2.734729353 0 -9.8372274 0 -19.87603068 0 attribute rstarInfoSnapping rstarInfoSnappin | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform -0.6513162635 0 7.666286806 0 173.184307 0 attribute rstarInfoSnapping rstarInfoSnappi
root/tune/refgroups/battlesets/pun_battleset01x.refgroup,.refgroup,wagon=1; stagecoach=1,p_bat_wagon05x; p_gen_bottle02x; p_gen_skullCattle02x; p_bat_stageCoach01x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform 2.734729353 0 -4.898161022 0 -3.191001319 0 attribute rstarInfoSnapping rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_stageCoach01x.mb transform 0.8882855499 0 8.129999461 0 95.95940276 0 attribute rstarInfoSnapping rstarInfoS
root/tune/refgroups/battlesets/gap_battleset01x.refgroup,.refgroup,wagon=3,p_bat_wagon01x; p_bat_wagon05x; p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon01x.mb transform 6.710818355 0 3.317509053 0 110.2691869 0 attribute rstarInfoSnapping rstarInfoSnappin | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform -7.935646387 0 4.147190729 0 252.0282488 0 attribute rstarInfoSnapping rstarInfoSnappi
root/tune/refgroups/battlesets/gre_battleset02x.refgroup,.refgroup,wagon=2,p_gen_molotovCrate01x; p_gen_molotov01x; p_gen_mold02x; p_gen_mold01x; p_gen_lantern04x; p_gen_buySellBox02x; p_gen_boiler01x; p_bat_wagon04x; p_bat_wagon03x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon04x.mb transform -9.90394404 0 -0.3329660915 0 61.98001037 0 attribute rstarInfoSnapping rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon03x.mb transform -9.754150038 0 7.282338893 -1.398645709 -46.74509831 1.797381858 attribute rstarInfoSn
root/tune/refgroups/battlesets/pun_battlesetenemy01x.refgroup,.refgroup,wagon=1,p_bat_wagon01x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon01x.mb transform -1.377544667 0 -8.904529468 0 0 0 attribute rstarInfoSnapping rstarInfoSnapping_Type s
root/tune/refgroups/battlesets/die_battleset01x.refgroup,.refgroup,wagon=2,p_bat_wagon03x; p_gen_can06x; p_gen_boiler01x; p_gen_can04x; p_gen_package07x; p_gen_molotov01x; p_gen_molotovCrate01x; p_gen_mold02x; p_gen_mold01x; p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon03x.mb transform -8.747058314 0 3.383972716 0.3028917306 97.98121408 1.048688792 attribute rstarInfoSna | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon06x.mb transform -8.009386082 0 -6.805405665 0 80.66629579 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/per_battleset02x.refgroup,.refgroup,wagon=2; camp=2,p_bat_wagon03x; p_bat_wagon04x; p_gen_basin03x; p_gen_basket01x; p_gen_boiler01x; p_gen_campfire03x; p_gen_can01x; p_gen_jug01x; p_gen_lantern04x; p_gen_plate01x; p_gen_bottleMedicine05x; p_gen_bottleMedicine14x; p_gen_basin01x; p_gen_bedRollClosed01x; p_gen_campfire04x; p_gen_chairBroken03x; p_gen_bedRollOpen02x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon03x.mb transform 4.505744899 0 2.952094865 0 56.29841499 0 attribute rstarInfoSnapping rstarInfoSnappin | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon04x.mb transform -4.845039144 0 5.803291636 0 18.92220776 0 attribute rstarInfoSnapping rstarInfoSnappi | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire03x.mb transform -4.077444917 0 -0.6548740865 0 67.91873027 0 attribute rstarInfoSnapping rstarInfoS | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire04x.mb transform 1.225622362 0.00408846242 -2.259423808 0 0 0 attribute rstarInfoSnapping rstarInfoS
root/tune/refgroups/battlesets/gap_battlesetenemy01x.refgroup,.refgroup,wagon=1,p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon06x.mb transform -1.059065163 0 -8.047554359 0 242.8471277 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/cho_battleset01x.refgroup,.refgroup,wagon=1,p_bat_wagon01x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon01x.mb transform 1.447503106 0 -9.07335986 0 187 0 attribute rstarInfoSnapping rstarInfoSnapping_Type s
root/tune/refgroups/battlesets/die_battleset02x.refgroup,.refgroup,wagon=2; camp=2,p_bat_wagon04x; p_gen_basin03x; p_gen_basket01x; p_gen_boiler01x; p_gen_campfire03x; p_gen_jug01x; p_gen_lantern04x; p_gen_bottleMedicine05x; p_gen_basin01x; p_bat_wagon07x; p_gen_bedRollClosed01x; p_gen_campfire04x; p_gen_can04x; p_gen_chairBroken03x; p_gen_chair06x; p_gen_bedRollOpen02x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon04x.mb transform 2.526489474 0 3.502910016 0 17.66249168 0 attribute rstarInfoSnapping rstarInfoSnappin | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon07x.mb transform 5.379674655 0 -10.02149839 0 268.8100014 0 attribute rstarInfoSnapping rstarInfoSnappi | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire03x.mb transform -4.077444917 0 -0.6548740865 0 67.91873027 0 attribute rstarInfoSnapping rstarInfoS | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire04x.mb transform 1.225622362 0.00408846242 -2.259423808 0 0 0 attribute rstarInfoSnapping rstarInfoS
root/tune/refgroups/battlesets/gri_battleset03x.refgroup,.refgroup,wagon=2; camp=2,p_bat_wagon03x; p_bat_wagon04x; p_gen_basin03x; p_gen_boiler01x; p_gen_campfire03x; p_gen_jug01x; p_gen_buySellBox02x; p_gen_basin01x; p_gen_lantern04x; p_gen_campfire04x; p_gen_basketCreel01x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon03x.mb transform 3.334007948 0 6.614680303 0 204.4285536 0 attribute rstarInfoSnapping rstarInfoSnappin | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon04x.mb transform 0 0 -8.311437497 0 18.92220776 0 attribute rstarInfoSnapping rstarInfoSnapping_Type st | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire03x.mb transform -4.077444917 0 -0.6548740865 0 67.91873027 0 attribute rstarInfoSnapping rstarInfoS | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire04x.mb transform -0.05379956234 0.00408846242 -2.861711918 0 0 0 attribute rstarInfoSnapping rstarIn
root/tune/refgroups/battlesets/cho_battleset03x.refgroup,.refgroup,wagon=1,p_bat_wagon02x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform -2.463874615 0 -8.836840724 0 263.6700915 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/hen_battleset01x.refgroup,.refgroup,wagon=1,p_bat_wagon03x; p_gen_can04x; p_gen_can06x; p_gen_can02x; p_gen_boiler01x; p_gen_package04x; p_gen_package07x; p_gen_bottle03x; p_gen_bottleMedicine01x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon03x.mb transform -5.877722504 0 0.9556394642 -1.060329635 65.84682397 -0.3558396584 attribute rstarInfo
root/tune/refgroups/battlesets/hen_battleset03x.refgroup,.refgroup,wagon=2,p_bat_wagon05x; p_bat_wagon02x; p_gen_bottle02x; p_gen_can05x; p_gen_can06x; p_gen_skullCattle02x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform 1.478900448 0 -8.902108002 0 14.03109957 0 attribute rstarInfoSnapping rstarInfoSnappi | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform 9.961991545 0 4.367568678 0 -108.8101607 0 attribute rstarInfoSnapping rstarInfoSnappi
root/tune/refgroups/battlesets/gri_battlesetenemy01x.refgroup,.refgroup,wagon=1,p_bat_wagon01x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon01x.mb transform -10.46931834 0 -2.422933278 0 105.8362939 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/gre_battleset03x.refgroup,.refgroup,wagon=2; camp=2,p_bat_wagon04x; p_gen_basin03x; p_gen_basket01x; p_gen_boiler01x; p_gen_campfire03x; p_gen_jug01x; p_gen_plate01x; p_gen_bottleMedicine05x; p_gen_bottleMedicine14x; p_gen_basin01x; p_bat_wagon07x; p_gen_lantern04x; p_gen_bedRollClosed01x; p_gen_campfire04x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon04x.mb transform -5.052426409 0 7.883175162 0 -43.98179361 0 attribute rstarInfoSnapping rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon07x.mb transform 1.009530293 0 8.112667316 0 31.26438743 0 attribute rstarInfoSnapping rstarInfoSnappin | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire03x.mb transform -4.077444917 0 -0.6548740865 0 67.91873027 0 attribute rstarInfoSnapping rstarInfoS | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire04x.mb transform 1.225622362 0.00408846242 -2.259423808 0 0 0 attribute rstarInfoSnapping rstarInfoS
root/tune/refgroups/battlesets/cho_battleset02x.refgroup,.refgroup,wagon=1,p_bat_wagon02x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform 7.071112078 0 0.5087213458 0 -76.60876372 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/battlesets/gri_battleset01x.refgroup,.refgroup,wagon=2; stagecoach=1,p_bat_wagon05x; p_bat_stageCoach01x; p_bat_wagon02x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform -8.299849952 0 4.336893416 0 -24.73898333 0 attribute rstarInfoSnapping rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform -3.392552538 0 -9.278486325 0 186.5848293 0 attribute rstarInfoSnapping rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_stageCoach01x.mb transform 0.8882855499 0 8.129999461 0 95.95940276 0 attribute rstarInfoSnapping rstarInfoS
root/tune/refgroups/battlesets/gre_battleset01x.refgroup,.refgroup,wagon=3,p_bat_wagon05x; p_bat_wagon02x; p_gen_skullCattle02x; p_gen_shovel02x; p_bat_wagon06x,nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon05x.mb transform 8.479982614 0 -2.954309352 0 -52.32043861 0 attribute rstarInfoSnapping rstarInfoSnapp | nce T:/rdr2/Art/Worlds/territory/shared/models/props/battleSets/p_bat_wagon02x.mb transform -10.86011634 0 -5.161508013 0 78.50799344 0 attribute rstarInfoSnapping rstarInfoSnapp
root/tune/refgroups/campsitesets/cam_canibal02x.refgroup,.refgroup,gringo=4,p_gen_basin01x; p_gen_blood06x; p_gen_blood07x; p_gen_bodyPartArm01x; p_gen_bodyPartHead01x; p_gen_bucket03x; p_gen_bucket05x; p_gen_debrisPile01ax; p_gen_debrisPile02ax; p_gen_debrisPile03x; p_gen_femur02x; p_gen_fire01x; rstarGringoGeneric; rstarGringoGeneric_Type; p_gen_humanSkull01x; p_gen_knife02x; p_gen_lantern05x; p_gen_stump02x; p_gen_tent01x,x.mb transform -0.003454914645 0 0.02760672423 0 0 0 attribute rstarGringoGeneric rstarGringoGeneric_Type string align reference T:/rdr2/Art/Worlds/territory/shared/models/props | 003454914645 0 0.02760672423 0 0 0 attribute rstarGringoGeneric rstarGringoGeneric_Type string align reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_humanSkull01
root/tune/refgroups/campsitesets/cam_hermitgruesome01x.refgroup,.refgroup,camp=2,p_gen_bedRollClosed01x; p_gen_blood06x; p_gen_blood07x; p_gen_bodyPartArm01x; p_gen_bodyPartHead01x; p_gen_bucket05x; p_gen_campfire05x; p_gen_campfireCombinedNG01x; p_gen_femur02x; p_gen_humanSkull01x; p_gen_knife02x; p_gen_lantern05x; p_gen_tent01x,ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire05x.mb transform 0.07953421351 0.008490058036 0.4982964524 0 179.8360578 0 attribute rstarInfoSnappi | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfireCombinedNG01x.mb transform 0.5075542313 -0.01355857441 -0.7979969776 0 -61.16342886 0 attribute rsta
root/tune/refgroups/campsitesets/cam_playercamp04x.refgroup,.refgroup,camp=1,p_gen_campfireSmolder01x,reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfireSmolder01x.mb transform 0.7984959335 0 0.09625074382 0 0 0 attribute rstarInfoSnapping rstarInfoSnap
root/tune/refgroups/campsitesets/cam_zombiefamily02x.refgroup,.refgroup,camp=1,p_gen_basin01x; p_gen_blood06x; p_gen_blood07x; p_gen_bodyPartArm01x; p_gen_bodyPartHead01x; p_gen_bucket03x; p_gen_bucket05x; p_gen_campfire05x; p_gen_corpse02x; p_gen_corpse05x; p_gen_debrisPile01ax; p_gen_debrisPile02ax; p_gen_debrisPile03x; p_gen_femur02x; p_gen_humanSkull01x; p_gen_knife02x; p_gen_lantern05x; p_gen_mold01x; p_gen_tent01x,ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire05x.mb transform -0.3050024409 0.008490058036 -0.7138312777 0 179.8360578 0 attribute rstarInfoSnapp
root/tune/refgroups/campsitesets/cam_herbalistcamp01x.refgroup,.refgroup,camp=1,p_gen_basket05x; p_gen_basketOnion01x; p_gen_bedRollClosed01x; p_gen_boiler01x; p_gen_campfire05x; p_gen_cookfireStructure02x; p_gen_herbsDry01x; p_gen_kindlingPile01x; p_gen_tent01x,ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire05x.mb transform 6.627872484 0.03411242495 2.585234327 0 0 0 attribute rstarInfoSnapping rstarInfoSn
root/tune/refgroups/campsitesets/cam_canibal01x.refgroup,.refgroup,gringo=4,p_gen_blood06x; p_gen_blood07x; p_gen_bodyPartArm01x; p_gen_bodyPartHead01x; p_gen_bucket05x; p_gen_corpsePile04x; rstarGringoGeneric; rstarGringoGeneric_Type; p_gen_debrisPile01ax; p_gen_debrisPile02ax; p_gen_debrisPile03x; p_gen_femur02x; p_gen_fire01x; p_gen_humanSkull01x; p_gen_knife02x; p_gen_lantern05x; p_gen_mold01x; p_gen_tent01x,transform 0.7905813631 0 -2.90841999 0 -23.60252638 0 attribute rstarGringoGeneric rstarGringoGeneric_Type string align reference T:/rdr2/Art/Worlds/territory/shared/models/props | 631 0 -2.90841999 0 -23.60252638 0 attribute rstarGringoGeneric rstarGringoGeneric_Type string align reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_debrisPile01
root/tune/refgroups/campsitesets/cam_drunks01x.refgroup,.refgroup,camp=1,p_gen_basin01x; p_gen_bedRollClosed01x; p_gen_boiler01x; p_gen_bottleBeer01x; p_gen_campfireCombined01x; p_gen_jug01x; p_gen_strongBox01x; p_gen_tent01x; p_gen_woodPileChopped01x,ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfireCombined01x.mb transform 0 0 2.040565388 0 0 0 attribute rstarInfoSnapping rstarInfoSnapping_Type st
root/tune/refgroups/campsitesets/cam_zombiefamily01x.refgroup,.refgroup,camp=2,p_gen_basin01x; p_gen_blood06x; p_gen_blood07x; p_gen_bodyPartArm01x; p_gen_bodyPartHead01x; p_gen_bucket03x; p_gen_bucket05x; p_gen_campfire05x; p_gen_campfireCombinedNG01x; p_gen_corpse01x; p_gen_corpse03x; p_gen_debrisPile01ax; p_gen_debrisPile02ax; p_gen_femur02x; p_gen_humanSkull01x; p_gen_knife02x; p_gen_lantern05x; p_gen_mold01x; p_gen_tent01x,ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire05x.mb transform 0.07953421351 0.008490058036 1.072500578 0 179.8360578 0 attribute rstarInfoSnappin | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfireCombinedNG01x.mb transform 0.5075542313 -0.01355857441 -0.2082612123 0 -61.16342886 0 attribute rsta
root/tune/refgroups/campsitesets/cam_hermitnormal01x.refgroup,.refgroup,camp=1,p_gen_basin01x; p_gen_bucket03x; p_gen_campfire05x; p_gen_debrisPile01x; p_gen_debrisPile02x; p_gen_debrisPile03x; p_gen_mold01x; p_gen_tent01x,ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfire05x.mb transform 0 0 -0.4985871007 0 0 0 attribute rstarInfoSnapping rstarInfoSnapping_Type string a
root/tune/refgroups/campsitesets/cam_icarus01x.refgroup,.refgroup,cart=1; car=1; camp=1,p_gen_tent03x; p_gen_table36x; p_gen_gliderHidePile01x; p_gen_glider01x; p_gen_crateSit01x; p_gen_cart01x; p_gen_campfireCombined01x; p_gen_bedRollClosed01x,ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_cart01x.mb transform 1.334070121 0 1.55673638 0 13.83848914 0 attribute rstarInfoSnapping rstarInfoSnapping_ | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfireCombined01x.mb transform -5.629184836 0 -5.092573872 0 0 0 attribute rstarInfoSnapping rstarInfoSnap
root/tune/refgroups/campsitesets/cam_merchantcamp01x.refgroup,.refgroup,wagon=1; camp=1,i_gen_chuckWagon02x; i_gen_tarp04x; p_gen_barrel03x; p_gen_bedRollClosed01x; p_gen_boiler01x; p_gen_campfireCombined01x; p_gen_counterTravel01x; p_gen_kindlingPile01x,reference T:/rdr2/Art/Worlds/territory/shared/models/inst/i_gen_chuckWagon02x.mb transform -2.555584633 2.22044605e-016 5.532827149 0 0 0 attribute rstarInfoSnapping rstarInfoSn | ign reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_campfireCombined01x.mb transform 2.817843768 0 -5.462415489 0 23.27590657 0 attribute rstarInfoSnapping rsta
root/tune/refgroups/cover/p_gen_wagonburn03x.refgroup,.refgroup,wagon=1,p_gen_wagonBurn03x,reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_wagonBurn03x.mb transform 0 0 0 0 0 0
root/tune/refgroups/cover/p_gen_chuckwagonburned01x.refgroup,.refgroup,wagon=1,p_gen_chuckWagonBurned01x,reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_chuckWagonBurned01x.mb transform 0 0 0 0 0 0
root/tune/refgroups/cover/p_gen_stagecoach01x.refgroup,.refgroup,stagecoach=1,p_gen_stagecoach01x,reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_stagecoach01x.mb transform 0 0 0 0 0 0
root/tune/refgroups/cover/i_gen_chuckwagon02x.refgroup,.refgroup,wagon=1,i_gen_chuckWagon02x,reference T:/rdr2/Art/Worlds/territory/shared/models/inst/i_gen_chuckWagon02x.mb transform 0 0 0 0 0 0
root/tune/refgroups/cover/i_gen_wagonbroken01x.refgroup,.refgroup,wagon=1,i_gen_wagonBroken01x,reference T:/rdr2/Art/Worlds/territory/shared/models/inst/i_gen_wagonBroken01x.mb transform 0 0 0 0 0 0
root/tune/refgroups/cover/i_gen_wagonparts03x.refgroup,.refgroup,wagon=1,i_gen_wagonParts03x,reference T:/rdr2/Art/Worlds/territory/shared/models/inst/i_gen_wagonParts03x.mb transform 0 0 0 0 0 0
root/tune/refgroups/cover/p_gen_wagon01x.refgroup,.refgroup,wagon=1,p_gen_wagon01x,reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_wagon01x.mb transform 0 0 0 0 0 0
root/tune/refgroups/cover/i_gen_wagonbroken02x.refgroup,.refgroup,wagon=1,i_gen_wagonBroken02x,reference T:/rdr2/Art/Worlds/territory/shared/models/inst/i_gen_wagonBroken02x.mb transform 0 0 0 0 0 0
root/tune/refgroups/gringorefgroups/gringo_chopwood01.refgroup,.refgroup,gringo=2,p_gen_stump02x; rstarGringoGeneric; rstarGringoGeneric_Type; p_gen_woodPile01x; p_gen_woodPileChopped01x,p02x.mb transform 0.3041946582 0 -0.7295919103 0 0 0 attribute rstarGringoGeneric rstarGringoGeneric_Type string chopWood reference T:/rdr2/Art/Worlds/territory/shared/models/pr | 0.3041946582 0 -0.7295919103 0 0 0 attribute rstarGringoGeneric rstarGringoGeneric_Type string chopWood reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_woodPile0
root/tune/refgroups/gringorefgroups/gringo_stackwood01.refgroup,.refgroup,cart=1; car=1,p_gen_lumberCart03x; p_gen_lumber09x; p_gen_lumber08x,eference T:/rdr2/Art/Worlds/territory/shared/models/props/p_gen_lumberCart03x.mb transform -1.1764 0 -2.421 0 185 0 reference T:/rdr2/Art/Worlds/territory/shared/models/props/p_g
root/tune/refgroups/gringorefgroups/gringo_stove01.refgroup,.refgroup,cutscene=2; cut=2,cutscene; p_gen_potCutscene02x; p_gen_pepperShaker01x; p_gen_pitcher01x; p_gen_pot02Lid01x; p_gen_saltShaker01x; p_gen_spoonMid01x; p_gen_teaCup01x; p_gen_teaPot01x,reference T:/rdr2/Art/Worlds/territory/shared/models/props/cutscene/p_gen_potCutscene02x.mb transform 0.9061193664 0.9124410976 -0.1182154313 0 70.06909376 0 reference | ce T:/rdr2/Art/Worlds/territory/shared/models/props/cutscene/p_gen_potCutscene02x.mb transform 0.9061193664 0.9124410976 -0.1182154313 0 70.06909376 0 reference T:/rdr2/Art/World
