# Code RED source/decompiled export
# Source: research/blackwater_wsi_gringo_correlation_outputs/wsi_sector_context.csv
# SHA1: d536277a3fb1e1d696e18a8821bc58a734a9218f

sector_offset,sector_offset_hex,sector_name,sector_scope,scoped_name_hash,scoped_name_resolved,sector_name_hash,sector_name_resolved,bound_min,bound_max,flags,disabled_flag_guess,resident_status,district,ref_count,props_offset,props_count,doors_attributes_offset,doors_attributes_count,children_offset,children_count,child_ptrs_offset,child_ptrs_count,drawable_instances_offset,drawable_instances_count,drawable_instances2_offset,drawable_instances2_count,occluders_offset,occluders_count,locators_offset,locators_count,wsi_source,decoded_sha1
1540576,0x001781E0,blk_generalStore01Props01x,blackwater,0x3EC4B1F5,,0xBA0F2B57,,"[743.532349, 78.290794, 1319.447998, 11.86601]","[759.832031, 86.071381, 1334.842529, 3.890293]",0x00000005,False,85,0,205,1043552,19,1851108,15,,0,,0,1467040,3,1335296,7,,0,,64704,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1541056,0x001783C0,blk_policeStation_int_shades01x,blackwater,0x3EC4B1F5,,0x422A5A4E,,"[761.163208, 84.632339, 1226.302002, 11.993584]","[777.76062, 87.239059, 1243.422607, 1.30336]",0x00000001,False,2147483733,0,205,,0,2462212,0,,0,,0,1700064,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1541536,0x001785A0,blk_bank_int_01x,blackwater,0x3EC4B1F5,,0xE3F06269,,"[676.461121, 79.210739, 1225.929688, 13.009127]","[693.494934, 87.575287, 1243.729492, 4.182274]",0x00000007,False,85,0,205,1901360,1,1850988,15,,0,,0,1351680,4,1439136,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1542496,0x00178960,blk_residence07Props01x,blackwater,0x3EC4B1F5,,0xFB07196A,,"[575.209839, 78.086418, 1196.126953, 48.038319]","[643.820679, 96.833603, 1260.716553, 9.373592]",0x00000007,False,85,0,205,1246912,36,2462088,0,,0,,0,262144,94,102720,190,,0,,4096,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1542976,0x00178B40,blk_alleyClotheslines01x,blackwater,0x3EC4B1F5,,0xA08BB630,,"[756.5625, 70.745377, 1283.156006, 22.726511]","[765.629272, 83.88665, 1325.712769, 4.533386]",0x00000008,False,85,0,205,1684896,6,2462060,0,,0,,0,1702752,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1543456,0x00178D20,blk_church_int_Props01x,blackwater,0x3EC4B1F5,,0x64910442,,"[551.117859, 94.550888, 1186.66394, 9.27977]","[562.526672, 100.470535, 1200.05249, 2.959824]",0x00000007,False,85,0,205,1676992,6,2462252,0,,0,,0,1210400,9,1146880,16,,0,,30256,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1544192,0x00179000,blackwater08,blackwater,0x3EC4B1F5,,0xC7EC9355,,"[462.340149, 78.086418, 1177.345703, 103.855064]","[643.820679, 114.14402, 1271.72876, 18.028801]",0x00000008,False,85,0,205,,0,2462356,0,,0,1931952,10,,0,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1544672,0x001791E0,blk_generalBuilding02props01x,blackwater,0x3EC4B1F5,,0xB74A9EC4,,"[744.782104, 78.46389, 1291.622314, 9.280031]","[760.28479, 84.990395, 1299.467529, 3.263252]",0x00000007,False,85,0,205,1334224,21,2462300,0,,0,,0,1635712,2,1491520,4,,0,,16080,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1545152,0x001793C0,blk_slumHouse04Props01x,blackwater,0x3EC4B1F5,,0xB618132C,,"[710.133545, 78.288544, 1406.620728, 11.132373]","[725.5578, 82.133942, 1422.209961, 1.922699]",0x00000007,False,85,0,205,1507856,11,2462208,0,,0,,0,1163264,10,1048576,20,,0,,15936,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1545632,0x001795A0,blk_undertaker01x,blackwater,0x3EC4B1F5,,0x3B0B7448,,"[765.821777, 78.038605, 1272.365601, 9.511644]","[780.814758, 84.486176, 1282.139282, 3.223785]",0x00000007,False,85,0,205,,0,2462548,0,,0,,0,1693216,1,1443952,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1546112,0x00179780,blk_generalBuilding09x,blackwater,0x3EC4B1F5,,0x6151722C,,"[693.737061, 78.137337, 1342.768433, 7.467655]","[701.598633, 84.272491, 1353.886841, 3.067577]",0x00000007,False,85,0,205,,0,2462200,0,,0,,0,1700736,1,1442512,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1546592,0x00179960,blk_swCafe_west01x,blackwater,0x3EC4B1F5,,0xBD3E2935,,"[740.565552, 78.167686, 1375.886475, 22.202642]","[782.654419, 78.67878, 1390.031982, 0.255547]",0x00000007,False,85,0,205,,0,2462164,0,,0,,0,1702528,1,1031904,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1547072,0x00179B40,blk_generalBuilding09Props01x,blackwater,0x3EC4B1F5,,0xF2AA56AB,,"[694.056091, 78.291122, 1343.478271, 7.942828]","[701.266418, 83.551659, 1356.619507, 2.630268]",0x00000007,False,85,0,205,1483392,13,2462736,0,,0,,0,1350272,4,1290240,8,,0,,1056,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1547552,0x00179D20,blk_residence01x,blackwater,0x3EC4B1F5,,0xCDD21FB2,,"[594.150879, 80.546989, 1366.15686, 12.04623]","[610.306396, 90.702873, 1380.864136, 5.077942]",0x00000007,False,85,0,205,,0,2462092,0,,0,,0,1699104,1,1455520,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1548288,0x0017A000,blk_policeStation_int_02x,blackwater,0x3EC4B1F5,,0xE52ABA90,,"[761.050537, 79.394699, 1226.261719, 12.976868]","[778.809937, 87.366196, 1243.427246, 3.985748]",0x00000007,False,2147483733,0,205,,0,2462384,0,,0,,0,1468384,3,1368064,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1548768,0x0017A1E0,blk_swTheater_east01x,blackwater,0x3EC4B1F5,,0xDE275EA9,,"[690.697021, 78.223343, 1257.773438, 20.095667]","[730.501953, 80.143143, 1262.991211, 0.9599]",0x00000005,False,85,0,205,,0,2462104,0,,0,,0,1701856,1,1035984,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1549728,0x0017A5A0,blk_residence05Props01x,blackwater,0x3EC4B1F5,,0xA15F12B6,,"[778.302612, 81.534645, 1392.49292, 32.639565]","[827.678223, 95.102013, 1432.981689, 6.783684]",0x00000007,False,85,0,205,440384,41,2462140,0,,0,,0,458752,62,327680,123,,0,,14880,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1550688,0x0017A960,blk_bank_int_shade_02x,blackwater,0x3EC4B1F5,,0xB9A44C77,,"[686.079468, 83.482864, 1237.508301, 4.799643]","[693.132446, 86.268509, 1243.394043, 1.392822]",0x00000003,False,85,0,205,,0,2462332,0,,0,,0,1702080,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1551168,0x0017AB40,blk_restaraunt01x,blackwater,0x3EC4B1F5,,0x21948FCF,,"[741.69342, 78.27829, 1299.503174, 10.295008]","[757.865906, 87.752403, 1308.026123, 4.261475]",0x00000007,False,85,0,205,1879952,1,2462328,0,,0,,0,1704608,1,1449984,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1552384,0x0017B000,blk_slumHouse02Props01x,blackwater,0x3EC4B1F5,,0x2E15830A,,"[654.939514, 75.050117, 1414.481934, 9.451085]","[664.688843, 83.49958, 1428.296753, 4.224731]",0x0000000F,False,85,0,205,1660800,8,2462264,0,,0,,0,1269760,6,1242816,12,,0,,27456,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1552864,0x0017B1E0,blk_generalBuilding05Props01x,blackwater,0x3EC4B1F5,,0xE6968FF0,,"[657.804504, 78.033287, 1366.562744, 13.023734]","[680.12561, 86.6978, 1376.817749, 4.332256]",0x00000005,False,85,0,205,1394272,17,2462708,0,,0,,0,1637504,2,1682240,2,,0,,12288,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1553344,0x0017B3C0,blk_archeologist01Props02x,blackwater,0x3EC4B1F5,,0x510A720B,,"[744.469849, 78.45591, 1275.354248, 8.920557]","[759.93634, 85.095459, 1281.271118, 2.958435]",0x00000005,False,85,0,205,1505440,11,2462428,0,,0,,0,1701408,1,1649616,3,,0,,22016,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1553824,0x0017B5A0,blk_photography01x,blackwater,0x3EC4B1F5,,0xED8843D4,,"[717.527832, 78.27375, 1367.714355, 7.316467]","[728.036133, 83.872002, 1376.220703, 2.799126]",0x00000007,False,85,0,205,,0,2462584,0,,0,,0,1702976,1,1422032,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1554304,0x0017B780,blk_swHotel_north01x,blackwater,0x3EC4B1F5,,0x22110FEE,,"[740.955566, 77.99823, 1257.810791, 38.631557]","[760.008545, 81.266968, 1332.616455, 1.634369]",0x00000005,False,85,0,205,,0,2462388,0,,0,,0,1703936,1,1685184,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1554784,0x0017B960,blk_generalStore01x,blackwater,0x3EC4B1F5,,0xFDFF4E0F,,"[742.23999, 78.069901, 1309.446899, 16.451893]","[765.683594, 90.027115, 1329.197388, 5.978607]",0x00000007,False,85,0,205,,0,2462436,0,,0,,0,1705280,1,1329152,7,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1555264,0x0017BB40,blk_doctorsOffice_int_shade_01x,blackwater,0x3EC4B1F5,,0x7F830DD9,,"[717.814453, 79.59108, 1361.956665, 4.940742]","[726.424683, 81.307022, 1366.491333, 0.857971]",0x00000001,False,2147483733,0,205,,0,2462096,0,,0,,0,1701632,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1555744,0x0017BD20,blk_gunshop_int_Props01x,blackwater,0x3EC4B1F5,,0x278CB4D5,,"[769.860413, 78.663338, 1315.266724, 5.47639]","[778.382751, 82.26722, 1321.127197, 1.801941]",0x0000000F,False,85,0,205,930592,68,2462592,0,,0,,0,1019904,18,999424,30,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1556960,0x0017C1E0,blk_doctorsOffice01Props01x,blackwater,0x3EC4B1F5,,0x72C7A7A3,,"[717.57605, 78.450027, 1361.381226, 6.295314]","[727.368347, 83.780777, 1367.230835, 2.665375]",0x00000007,False,85,0,205,1681664,6,1851572,15,,0,,0,1311840,5,801792,7,,0,,12032,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1557440,0x0017C3C0,blk_bank01_int_Props01x,blackwater,0x3EC4B1F5,,0x65E54C70,,"[676.639526, 79.284691, 1226.303223, 12.552073]","[693.135315, 87.339958, 1243.42688, 4.027634]",0x0000000F,False,85,0,205,1191936,45,1850928,15,,0,,0,974848,20,851968,37,,0,,44704,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1558400,0x0017C780,blk_policeStation01_int_props02x,blackwater,0x3EC4B1F5,,0x80A00A06,,"[761.089783, 80.712639, 1226.45813, 12.345693]","[777.780884, 87.281807, 1243.42627, 3.284584]",0x0000000F,False,85,0,205,865344,62,1852292,15,,0,,0,283200,52,313632,97,,0,,14496,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1558880,0x0017C960,blk_archeologist01Props01x,blackwater,0x3EC4B1F5,,0xCE9369C7,,"[745.31543, 78.438431, 1274.47583, 8.377001]","[759.695862, 82.460754, 1282.073242, 2.011162]",0x0000000F,False,85,0,205,950272,99,2462700,0,,0,,0,540672,54,345392,101,,0,,62736,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1559360,0x0017CB40,blk_feedStore01Props01x,blackwater,0x3EC4B1F5,,0x6CB91AD6,,"[764.321777, 78.4132, 1322.674927, 8.991796]","[780.451416, 81.055122, 1330.175903, 1.320961]",0x00000007,False,85,0,205,1657968,8,2462144,0,,0,,0,1124752,7,1185952,13,,0,,20864,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1559840,0x0017CD20,blk_generalBuilding08Props01x,blackwater,0x3EC4B1F5,,0x3FC8BA10,,"[694.413696, 78.278679, 1359.314453, 8.80032]","[709.272156, 82.820663, 1367.583618, 2.270992]",0x00000005,False,85,0,205,1408048,16,2462472,0,,0,,0,1469728,3,1376256,6,,0,,7328,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1560576,0x0017D000,blk_trainstation_int_01x,blackwater,0x3EC4B1F5,,0xB67680B6,,"[657.936523, 78.732635, 1306.560547, 9.588481]","[667.763794, 83.688629, 1322.264648, 2.477997]",0x00000007,False,2147483733,0,205,,0,2462460,0,,0,,0,1641536,2,1647888,3,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1561056,0x0017D1E0,blk_residence02Props01x,blackwater,0x3EC4B1F5,,0x72D7D411,,"[727.052551, 67.193932, 1440.324951, 17.386631]","[748.692261, 91.753685, 1452.060425, 5.867737]",0x00000007,False,85,0,205,1387040,18,2462676,0,,0,,0,1348480,4,1141040,12,,0,,52608,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1561536,0x0017D3C0,blk_swTheater_south01x,blackwater,0x3EC4B1F5,,0xED390D7C,,"[714.311646, 77.998245, 1261.922852, 34.363934]","[730.538452, 81.454636, 1328.618164, 1.728195]",0x00000005,False,85,0,205,,0,2462496,0,,0,,0,1708480,1,1679936,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1562496,0x0017D780,blk_swRoad_all01x,blackwater,0x3EC4B1F5,,0x5C1FEC54,,"[690.931274, 78.216339, 1245.345947, 81.061523]","[784.747192, 78.32106, 1377.567139, 0.052361]",0x00000007,False,85,0,205,,0,2462312,0,,0,,0,1697536,1,1507024,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1562976,0x0017D960,blk_saloon01Props01x,blackwater,0x3EC4B1F5,,0x32DCCBD5,,"[705.454895, 78.22541, 1306.284302, 19.814703]","[732.022034, 84.976685, 1334.904175, 3.375637]",0x00000007,False,85,0,205,1060864,56,1851752,15,,0,,0,616960,25,696928,51,,0,,54976,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1563456,0x0017DB40,blk_underConstruction02Props01x,blackwater,0x3EC4B1F5,,0xF25A50BF,,"[740.540344, 75.590714, 1367.046143, 9.356884]","[757.171997, 80.477577, 1374.096802, 2.443432]",0x00000007,False,85,0,205,1657584,8,2462608,0,,0,,0,1272448,6,1245184,12,,0,,19952,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1564672,0x0017E000,blk_swTheater_north01x,blackwater,0x3EC4B1F5,,0x6AC4AED9,,"[690.642212, 77.999557, 1261.923828, 34.991119]","[711.579102, 81.454636, 1328.611328, 1.727539]",0x00000005,False,85,0,205,,0,2462128,0,,0,,0,1708032,1,1645968,3,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1565152,0x0017E1E0,blk_sidewalk01Props01x,blackwater,0x3EC4B1F5,,0x084F9512,,"[739.450928, 78.057205, 1245.739624, 53.558041]","[783.862549, 87.432274, 1342.763184, 4.687534]",0x00000005,False,85,0,205,1490352,12,2462184,0,,0,,0,971264,16,925696,34,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1565632,0x0017E3C0,blk_hotel01Props01x,blackwater,0x3EC4B1F5,,0xDA018A9D,,"[744.875671, 78.471008, 1261.826904, 13.075891]","[762.915344, 93.02462, 1273.937988, 6.055542]",0x00000005,False,85,0,205,1226704,37,1851452,15,,0,,0,1629952,1,1719728,1,,0,,37152,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1566112,0x0017E5A0,blk_furnitureStore01x,blackwater,0x3EC4B1F5,,0x188FDF79,,"[671.250977, 78.187576, 1378.820801, 7.715499]","[681.508545, 83.828583, 1388.874512, 2.820503]",0x00000007,False,85,0,205,,0,2462052,0,,0,,0,1690240,1,1454800,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1566592,0x0017E780,blk_swCityHall_north01x,blackwater,0x3EC4B1F5,,0xDE82D966,,"[664.325684, 78.230515, 1174.416504, 116.667503]","[783.372925, 81.779541, 1375.066406, 1.774513]",0x00000007,False,85,0,205,,0,2462740,0,,0,,0,1694112,1,1496192,4,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1567072,0x0017E960,blk_generalStore_int_01x,blackwater,0x3EC4B1F5,,0xC4598968,,"[744.667603, 78.608047, 1320.671875, 9.421489]","[759.389038, 87.361832, 1328.527344, 3.927734]",0x00000007,False,2147483733,0,205,,0,2462500,0,,0,,0,1638400,2,1381216,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1567552,0x0017EB40,blk_generalBuilding07x,blackwater,0x3EC4B1F5,,0x12D857DF,,"[691.993652, 78.268852, 1359.593384, 14.812418]","[711.98584, 86.489212, 1379.850952, 4.11018]",0x00000007,False,85,0,205,1710304,4,2462648,0,,0,,0,1706400,1,1456960,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1569248,0x0017F1E0,blk_docks02x,blackwater,0x3EC4B1F5,,0x5C43AD3B,,"[793.378296, 70.310806, 1267.977051, 36.173985]","[817.549683, 79.806213, 1335.503418, 4.747704]",0x00000007,False,85,0,205,,0,2462612,0,,0,,0,1691360,1,1439856,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1569728,0x0017F3C0,blk_furnitureStore01Props01x,blackwater,0x3EC4B1F5,,0x1B9B7B29,,"[665.496643, 69.434402, 1378.766235, 11.78473]","[683.52533, 80.77404, 1388.860718, 5.047241]",0x00000007,False,85,0,205,1380352,18,2462724,0,,0,,0,1171456,10,849376,18,,0,,42112,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1570208,0x0017F5A0,blk_barn01x,blackwater,0x3EC4B1F5,,0xBD91F522,,"[575.07605, 85.361694, 1312.490601, 16.651054]","[594.213745, 96.38591, 1337.415405, 5.512108]",0x00000007,False,85,0,205,,0,2462520,0,,0,,0,1696416,1,1649184,3,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1570688,0x0017F780,blackwater01,blackwater,0x3EC4B1F5,,0x83FD0B77,,"[664.325684, 77.453171, 1174.356201, 117.602837]","[784.685425, 100.919472, 1375.066406, 11.73315]",0x00000008,False,85,0,205,,0,2462424,0,,0,1784304,24,,0,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1571168,0x0017F960,blk_church_int_01x,blackwater,0x3EC4B1F5,,0xCD659102,,"[549.767822, 94.407578, 1182.210449, 13.170878]","[566.609497, 100.845642, 1201.414551, 3.219032]",0x00000007,False,2147483733,0,205,,0,2462232,0,,0,,0,1640192,2,753072,4,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1571648,0x0017FB40,blk_generalBuilding19x,blackwater,0x3EC4B1F5,,0xDE76AE8B,,"[693.899353, 78.133568, 1301.322632, 8.732985]","[703.96405, 87.601326, 1312.005493, 4.733879]",0x00000007,False,85,0,205,,0,2462488,0,,0,,0,1704832,1,1451424,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1572128,0x0017FD20,blk_corral01x,blackwater,0x3EC4B1F5,,0x3457991B,,"[548.574951, 84.54258, 1297.295166, 34.20488]","[593.935791, 89.552376, 1348.257812, 2.504898]",0x00000007,False,85,0,205,,0,2462024,0,,0,,0,1696192,1,1377984,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1572864,0x00180000,blk_hotel01_int_Props01x,blackwater,0x3EC4B1F5,,0xD199EB43,,"[744.880005, 78.446907, 1261.918335, 12.405292]","[762.764465, 90.88224, 1273.795776, 5.938721]",0x0000000F,False,85,0,205,868352,108,1850868,15,,0,,0,606208,48,524288,88,,0,,16128,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1573344,0x001801E0,blk_theatre_int_01x,blackwater,0x3EC4B1F5,,0xE81D7165,,"[697.958618, 78.698975, 1278.63501, 18.503054]","[726.383911, 87.594421, 1300.596924, 4.447723]",0x00000007,False,2147483733,0,205,,0,2462580,0,,0,,0,1458848,3,1448768,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1574304,0x001805A0,blk_restaraunt01Props01x,blackwater,0x3EC4B1F5,,0xCA103502,,"[739.762756, 77.959839, 1296.099121, 11.198585]","[757.743103, 86.394737, 1306.452515, 4.217449]",0x00000005,False,85,0,205,1407280,16,2462572,0,,0,,0,1636608,2,1488048,4,,0,,23504,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1574784,0x00180780,blk_undertaker01Props01x,blackwater,0x3EC4B1F5,,0xB91CC6E7,,"[767.74646, 77.975227, 1272.926758, 7.707416]","[779.840088, 81.909515, 1281.637817, 1.967144]",0x00000007,False,85,0,205,1486848,13,2462468,0,,0,,0,1353472,4,1490944,4,,0,,24176,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1575264,0x00180960,blk_generalBuilding06Props01x,blackwater,0x3EC4B1F5,,0xE80B8C9D,,"[662.822327, 75.358437, 1360.31665, 10.986197]","[680.803101, 86.131096, 1366.906616, 3.294983]",0x0000000C,False,85,0,205,1484640,13,2461992,0,,0,,0,1686880,1,1683744,2,,0,,45920,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1575744,0x00180B40,blk_generalBuilding15Props01x,blackwater,0x3EC4B1F5,,0x523F7FE2,,"[711.362976, 72.214966, 1271.321899, 10.630008]","[726.60791, 85.386421, 1278.111084, 3.394592]",0x00000007,False,85,0,205,1642944,9,2462636,0,,0,,0,1312960,5,1083904,10,,0,,24912,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1576224,0x00180D20,blk_butcher01Props01x,blackwater,0x3EC4B1F5,,0x918E897B,,"[764.378723, 78.336235, 1282.579468, 9.58647]","[782.23999, 81.534607, 1288.771973, 1.599186]",0x00000007,False,85,0,205,1260352,25,2462376,0,,0,,0,1637056,2,1363376,4,,0,,7936,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1576960,0x00181000,blk_policeStation01x,blackwater,0x3EC4B1F5,,0x107A990F,,"[758.076538, 78.412979, 1225.717896, 15.625695]","[780.203491, 90.253677, 1244.341675, 5.920349]",0x00000007,False,85,0,205,,0,2462032,0,,0,,0,1708928,1,1275200,9,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1577440,0x001811E0,blk_freightstation01x,blackwater,0x3EC4B1F5,,0x7BF32B35,,"[666.125977, 77.992485, 1321.959229, 13.11348]","[681.126953, 86.601234, 1341.675049, 4.304375]",0x00000007,False,85,0,205,,0,2462564,0,,0,,0,1707744,1,1454080,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1577920,0x001813C0,blk_generalBuilding12Props01x,blackwater,0x3EC4B1F5,,0xFBAE9A0D,,"[744.464905, 78.531906, 1357.786621, 5.94486]","[754.050171, 81.153419, 1364.314697, 1.310757]",0x00000005,False,85,0,205,1459520,14,2462684,0,,0,,0,1698208,1,1676128,2,,0,,30112,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
