# Code RED source/decompiled export
# Source: research/dualgun_left_hand_bypass/smic_gunbelt_rows.csv
# SHA1: d770d996f5f346a388cc9a23076f73a083e02f9a

archive,source_path,line,model,declared_count,smic_count,smics,has_player_hand,has_gunbelt,has_holster,has_left_or_right
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,192,amb_mh_bartender01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,193,amb_mh_bartender02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,194,amb_mh_bartender03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,195,amb_mh_blackSmith01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,196,amb_mh_blackSmith02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,197,amb_mh_blackSmith03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,198,amb_mh_blackSmith04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,199,amb_mh_blackSmith05,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,200,amb_mh_businessMan01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,201,amb_mh_businessMan03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,202,amb_mh_businessman02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,203,amb_mh_businessman04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,204,amb_mh_doctor01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,205,amb_mh_doctor02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,206,amb_mh_farmer01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,207,amb_mh_farmer06,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,208,amb_mh_farmer07,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,209,amb_mh_farmer08,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,210,amb_mh_farmer09,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,211,amb_mh_gunslinger02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,212,amb_mh_gunslinger03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,213,amb_mh_gunslinger04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,214,amb_mh_gunslinger05,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,215,amb_mh_gunslinger06,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,216,amb_mh_gunsmith01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,217,amb_mh_hunter01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,218,amb_mh_laborer01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,219,amb_mh_laborer02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,220,amb_mh_laborer03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,221,amb_mh_laborer04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,222,amb_mh_laborer05,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,223,amb_mh_laborer19,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,224,amb_mh_laborer20,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,225,amb_mh_laborer21,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,226,amb_mh_laborer22,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,227,amb_mh_laborer26,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,228,amb_mh_laborer27,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,229,amb_mh_laborer28,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,230,amb_mh_laborer29,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,231,amb_mh_laborer30,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,232,amb_mh_laborer32,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,233,amb_mh_musician01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,234,amb_mh_musician02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,235,amb_mh_musician03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,236,amb_mh_oldBeggar01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,237,amb_mh_oldBeggar04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,238,amb_mh_oldFarmer02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,239,amb_mh_oldFarmer04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,240,amb_mh_oldFarmer05,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,241,amb_mh_oldFarmer06,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,242,amb_mh_preacher01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,243,amb_mh_preacher02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,244,amb_mh_preacher04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,245,amb_mh_puebloFolk02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,246,amb_mh_railroadStaff01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,247,amb_mh_railroadStaff02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,248,amb_mh_railroadStaff03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,249,amb_mh_railroadStaff04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,250,amb_mh_shopkeeper01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,251,amb_mh_shopkeeper02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,252,amb_mh_shopkeeper03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,253,amb_mh_shopkeeper04,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,254,amb_mh_shopkeeper05,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,255,amb_mh_traveler02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,256,amb_mh_traveler03,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,257,amb_mn_traveler02,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,325,com_firstFbiAgentHunter,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,690,rcm_abner,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,691,rcm_billy,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,692,rcm_cannibal,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,693,rcm_charles,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,694,rcm_cheatingMan,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,695,rcm_dsMackenna,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,696,rcm_fiddler,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,697,rcm_injuredMan01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,698,rcm_jeb,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,699,rcm_mrTollets,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,700,rcm_oldOwner,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,701,rcm_shadyMan,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,702,rcm_victim01,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap_rm.txt,703,rcm_zhou,1,1,smic_amb_gunbelt01_01,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,69,amb_gore_ma_businessman01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,70,amb_gore_ma_laborer01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,71,amb_gore_ma_laborer02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,72,amb_gore_ma_laborer03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,73,amb_gore_ma_laborer04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,74,amb_gore_ma_laborer05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,75,amb_gore_ma_laborer06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,76,amb_gore_ma_laborer07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,77,amb_gore_ma_oldBusinessman01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,78,amb_gore_ma_oldBusinessman02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,79,amb_gore_ma_shopKeeper01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,80,amb_gore_ma_shopKeeper03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,81,amb_gore_ma_traveler01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,82,amb_gore_mb_blacksmith01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,83,amb_gore_mb_blacksmith02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,84,amb_gore_mb_blacksmith03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,85,amb_gore_mb_factoryWorker01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,86,amb_gore_mb_factoryWorker02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,87,amb_gore_mb_factoryWorker03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,88,amb_gore_mb_laborer05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,89,amb_gore_mb_laborer06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,90,amb_gore_mb_laborer07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,91,amb_gore_mb_laborer08,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,92,amb_gore_mb_laborer09,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,93,amb_gore_mb_laborer12,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,94,amb_gore_mb_laborer19,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,95,amb_gore_mb_laborer20,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,96,amb_gore_mb_laborer21,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,97,amb_gore_mb_laborer22,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,98,amb_gore_mb_laborer23,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,99,amb_gore_mb_laborer24,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,100,amb_gore_mb_laborer25,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,101,amb_gore_mb_musician01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,102,amb_gore_mb_musician02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,103,amb_gore_mb_oldTownfolk01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,104,amb_gore_mb_townfolk01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,105,amb_gore_mb_townfolk02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,106,amb_gore_mb_traveler01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,107,amb_gore_mc_DLCtest01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,108,amb_gore_mc_bankTeller01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,109,amb_gore_mc_bartender01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,110,amb_gore_mc_bartender02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,111,amb_gore_mc_bartender03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,112,amb_gore_mc_blacksmith01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,113,amb_gore_mc_blacksmith02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,114,amb_gore_mc_blacksmith03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,115,amb_gore_mc_businessMan03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,116,amb_gore_mc_businessMan04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,118,amb_gore_mc_businessMan05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,119,amb_gore_mc_businessMan06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,120,amb_gore_mc_businessman01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,122,amb_gore_mc_businessman02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,123,amb_gore_mc_businessman07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,124,amb_gore_mc_docksWorker01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,125,amb_gore_mc_docksWorker02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,126,amb_gore_mc_docksWorker03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,127,amb_gore_mc_docksWorker06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,128,amb_gore_mc_docksWorker15,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,129,amb_gore_mc_docksWorker16,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,130,amb_gore_mc_docksWorker17,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,131,amb_gore_mc_doctor01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,132,amb_gore_mc_doctor02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,133,amb_gore_mc_doctor03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,134,amb_gore_mc_doctor04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,135,amb_gore_mc_doctor05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,136,amb_gore_mc_factoryWorker01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,137,amb_gore_mc_factoryWorker02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,138,amb_gore_mc_factoryWorker03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,139,amb_gore_mc_farmer01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,140,amb_gore_mc_farmer02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,141,amb_gore_mc_farmer04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,142,amb_gore_mc_genericClerk01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,143,amb_gore_mc_genericClerk02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,144,amb_gore_mc_genericClerk03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,145,amb_gore_mc_genericClerk04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,146,amb_gore_mc_gunslinger04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,148,amb_gore_mc_gunslinger05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,149,amb_gore_mc_gunslinger06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,150,amb_gore_mc_gunslinger07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,151,amb_gore_mc_gunslinger08,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,152,amb_gore_mc_gunslinger09,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,153,amb_gore_mc_gunslinger10,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
