# Code RED source/decompiled export
# Source: research/IMPORTANT_readable_root_index_2026-05-02/categories/model_resource_refs.csv
# SHA1: d1b465182a92205bf49327499b283179f06c6c3d

root_id,root_path,relative_path,absolute_path,extension,size,sha1,duplicate_of,readable_mode,categories,important_score,matched_terms,snippet_count,root_tag,picked_tokens 
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x8CD7969D,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x8CD7969D,<none>,12320,bf4ccb44d51e8442cf5a0565bd7184a78e899640,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x9E1E063D,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x9E1E063D,<none>,21847,520a9f2e464375813dd2b913d5185645398311a0,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xBE39A8A3,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xBE39A8A3,<none>,15185,b77d4fe4a1c27860e862e3d9f0ac818c8a07f37e,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xC07C6994,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xC07C6994,<none>,12065,84f3f573caf768ec2ea3d6a9dc4e6bd6eb283520,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xC388D2C0,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xC388D2C0,<none>,10985,34acb4be37250674285e130623b291f4bd6456db,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xD745CBF2,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xD745CBF2,<none>,14061,186c7ba86d8fb01931b3311a5b13c8193782aef9,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xDDDA73E1,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xDDDA73E1,<none>,14213,45543723042ed68e47912350c18f015cc643c15b,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xE0854317,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xE0854317,<none>,11118,2bbf0d750b1f16b9ff01c1528698d95f2a150f3e,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xFB16173D,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xFB16173D,<none>,14323,99b4fc0785b53e651840578d4f7f98034d82d512,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,44,ambient;cam;camera;menu;texture;world,24,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\particles\0x0D69C8F7\0x60148DA2,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\particles\0x0D69C8F7\0x60148DA2,<none>,21786,1ee3e63b4866901e16182ae1367e298c05fa1b50,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|cardSize|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x07B87D15,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x07B87D15,<none>,11117,8be40e437ab89864e8c0922c5449e16a93c96c12,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x0E3A9101,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x0E3A9101,<none>,12384,fdaf366b7c56957f37466163098816fb6874a79f,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x704C8973,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x704C8973,<none>,10227,f84f8438f08f5516f3e0e1a14df9ffcff0bbb0f4,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xBFE1B31E,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xBFE1B31E,<none>,10909,94329fa054facb072f8b68b2fed9e26199ad8ffe,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xC9FE70DE,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xC9FE70DE,<none>,9682,4fe17e54c124d06482bdf2aac765dd6d5d3e7350,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xD3B99554,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xD3B99554,<none>,12216,e6f461f274afcfe46b82f9cfbf4428f1dec2ecf3,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xDEA7F43E,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xDEA7F43E,<none>,11905,5e887f611a6c684278a7df6624376b22574c2139,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xF2EC8660,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xF2EC8660,<none>,13303,5757a40604cdea397491a0d04e1d91dac4fee6a8,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,43,ambient;cam;camera;menu;texture;world,23,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\character\0x0D69C8F7\0xC5FC79D1,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\character\0x0D69C8F7\0xC5FC79D1,<none>,21232,a1231bae8b708dd1dda8880241c17b161e14b54c,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\particles\0x0D69C8F7\0xDCD62498,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\particles\0x0D69C8F7\0xDCD62498,<none>,12397,6f076833cca9380b46ddad3e232ae05a6c621f4b,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,BiasToCamera|CameraMatrix|gBiasToCamera|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x02A96687,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x02A96687,<none>,9824,85e7a95cf6259406206372d576289ff3c826f8a2,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x370C7B02,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x370C7B02,<none>,10082,154a4bf354ad02dd6cd2a73a04d39c606bdc47a7,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x451A983D,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x451A983D,<none>,8667,074f02ef221ecb0b0188e62ef7fedee6483568c1,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x744EA841,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x744EA841,<none>,8540,11aa1630c4026e0d599829b1dfcf26fdd8e9eebb,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x7616DDA1,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x7616DDA1,<none>,12071,1d1b57a8de27e245d1400cd567f22af8538b89bc,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xA9EC7639,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xA9EC7639,<none>,7968,6efb17744c1afd7a102b7be9e63186af654bf66e,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xC9FE6149,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xC9FE6149,<none>,7142,0c18f8d93b3d68fcc0fd2c9a54c595e4b4cdc788,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xCBD4E7A2,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xCBD4E7A2,<none>,11021,c464db9cee7ee24c508e198b68d725ce7d658a20,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xE0E89CCA,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xE0E89CCA,<none>,10225,7d209784e500e605ed126cb95120497558d5fc11,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xE142D5BD,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xE142D5BD,<none>,8693,868063585076901bda375343bb62e4210baa9d41,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,42,ambient;cam;camera;menu;texture;world,22,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\particles\0x0D69C8F7\0x04F258F6,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\particles\0x0D69C8F7\0x04F258F6,<none>,11371,6ba4da8b4760054d0bf3b07a6b324d32469077a0,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,41,ambient;cam;camera;menu;texture;world,21,,CameraMatrix|cameraParams|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x11C35901,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x11C35901,<none>,86731,94699f196151dba71bdc9f0c0b91168a40b20ed9,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,41,ambient;cam;camera;menu;texture;world,21,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,tune\refgroups\campsitesets\0x33F70C46,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\tune\refgroups\campsitesets\0x33F70C46,<none>,5806,3d5239a2e6c4c67a66fc76ff553686d5c242014c,,text,cutscenes_cameras;model_resource_refs;world_nav_placement,41,cam;model;world,29,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x566322B8,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x566322B8,<none>,6817,3291abc8adcec84c7a0964ec2d348b30b581c531,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,40,ambient;cam;camera;menu;texture;world,20,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x997F8C57,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x997F8C57,<none>,11721,6bf90dc2a394c9fafc504fc1a07e64fcf2ff8f1a,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,40,ambient;cam;camera;menu;texture;world,20,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xD2292E44,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xD2292E44,<none>,11301,d8c8d7522cf5ce1298fe4fba684df527607cbb27,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,40,ambient;cam;camera;menu;texture;world,20,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xFC8F3632,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xFC8F3632,<none>,6228,413224b98f059df0a28b04f7b069ce99a6f03805,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,40,ambient;cam;camera;menu;texture;world,20,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,fragments\boxcar01x.cft,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\fragments\boxcar01x.cft,.cft,51212,afe2dfcc89b5d764307e51a42d6138608b0218d5,,strings,model_resource_refs;vehicle_spawning,39,car01x;fragment,0,PmRKM,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,fragments\boxcar01x_hilod.cfd,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\fragments\boxcar01x_hilod.cfd,.cfd,820255,e55ff426bed4bf1ff580d3bd59dc6349ddb53886,,strings,model_resource_refs;vehicle_spawning,39,car01x;fragment,0,c,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,fragments\car01x_hilod.ctd,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\fragments\car01x_hilod.ctd,.ctd,1625447,280f687f10007c654098e255e38712f480fe58e0,,strings,model_resource_refs;vehicle_spawning,39,car01x;fragment,0,L6S,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,fragments\northbaggagecar01x.cft,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\fragments\northbaggagecar01x.cft,.cft,67394,3c543bd55c90cd3092656a1245c67fb1bb8cf022,,strings,model_resource_refs;vehicle_spawning,39,car01x;fragment,0,s8b,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,fragments\northboxcar01x.cft,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\fragments\northboxcar01x.cft,.cft,47054,7979a9e67c1625b28d005ddacba6f7f6b7ef3afd,,strings,model_resource_refs;vehicle_spawning,39,car01x;fragment,0,t,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,fragments\woodcar01x.cft,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\fragments\woodcar01x.cft,.cft,30892,cadee586c6b5a938eeb9752fcf40ec27510ce457,,strings,model_resource_refs;vehicle_spawning,39,car01x;fragment,0,o,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,fragments\woodcar01x_hilod.cfd,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\fragments\woodcar01x_hilod.cfd,.cfd,421933,623d1876b71b070bdf89b317f82de118ca8e46a6,,strings,model_resource_refs;vehicle_spawning,39,car01x;fragment,0,x,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x7B37A7CC,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x7B37A7CC,<none>,11290,a406fd29eca67ecab23215e896e141b1bf678d0a,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,39,ambient;cam;camera;menu;texture;world,19,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xA73664B7,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xA73664B7,<none>,10953,19efdb602d113f40311e769e9d692d0d3cb1b7fe,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,39,ambient;cam;camera;menu;texture;world,19,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xF79BD6DB,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xF79BD6DB,<none>,17826,68857f2c7dd2e603d49983751c3bd3baea631113,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,39,ambient;cam;camera;menu;texture;world,19,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x6A43D2C8,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x6A43D2C8,<none>,13949,020100fe1661ea6d24ade42a59b83151c7096d39,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,38,ambient;cam;camera;menu;texture;world,18,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xA6A99595,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xA6A99595,<none>,4742,32af8e345e000907216687cf7e19efae59016181,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,38,ambient;cam;camera;menu;texture;world,18,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xE10239A5,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xE10239A5,<none>,5243,a63cb607f07abc1d7be152c36bc7fe10e19f1aaf,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,38,ambient;cam;camera;menu;texture;world,18,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,tune\refgroups\campsitesets\0x501BDF1D,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\tune\refgroups\campsitesets\0x501BDF1D,<none>,4061,2b1ae8a983fa01ed511383f4585bfdbe0182a270,,text,cutscenes_cameras;model_resource_refs;world_nav_placement,32,cam;model;world,20,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x6776C9FA,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x6776C9FA,<none>,7134,a5a36664b67d5f9ad29e0322e83f63f9f65bc449,,strings,model_resource_refs;strings_ui_text;world_nav_placement,31,ambient;menu;texture;world,18,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,tune\refgroups\campsitesets\0x19AEB915,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\tune\refgroups\campsitesets\0x19AEB915,<none>,3891,6f330754a91aef83907a8e55e32fe5c2f75178b6,,text,cutscenes_cameras;model_resource_refs;world_nav_placement,31,cam;model;world,19,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x098D592C,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x098D592C,<none>,7918,6e6eb88e71c33df11d085b357461a7f9ef891a6d,,strings,model_resource_refs;strings_ui_text;world_nav_placement,30,ambient;menu;texture;world,17,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xBF3A08D8,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xBF3A08D8,<none>,5013,7cb45947be76c92568db633f5442175976137472,,strings,model_resource_refs;strings_ui_text;world_nav_placement,29,ambient;menu;texture;world,16,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,tune\refgroups\campsitesets\0xA8847706,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\tune\refgroups\campsitesets\0xA8847706,<none>,2953,7a0fdc406a7889514ae3ea5ef3cbbc862ba3a7a2,,text,cutscenes_cameras;model_resource_refs;world_nav_placement,29,cam;model;world,17,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\debug\scripting\gringo\commonscripts\traincarbaggage_gringo.csc,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\debug\scripting\gringo\commonscripts\traincarbaggage_gringo.csc,.csc,5301,49d6cc0acce541d0590eefd1b1c570159e370a69,,strings,gringos_scripts;model_resource_refs;vehicle_spawning,28,.wtd;commonscripts;gringo;traincar,1,x,
