wsi_source,hit_kind,wsi_offset,wsi_offset_hex,wsi_value,wsi_hash_guess,sector_offset_hex,sector_name,sector_scope,sector_name_resolved,scoped_name_resolved,bound_min,bound_max,district,disabled_flag_guess
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1905504,0x001D1360,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1905648,0x001D13F0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1905792,0x001D1480,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1905840,0x001D14B0,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1905888,0x001D14E0,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1905936,0x001D1510,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1905984,0x001D1540,i_gen_couch02x/gringo_available__sitcomfycouch_,0x44D6AACE,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906032,0x001D1570,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906128,0x001D15D0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906176,0x001D1600,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906224,0x001D1630,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906320,0x001D1690,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906464,0x001D1720,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906608,0x001D17B0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906752,0x001D1840,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906896,0x001D18D0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906944,0x001D1900,i_gen_couch06x/gringo_available__sitcomfycouch_,0x7E89910E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1906992,0x001D1930,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907136,0x001D19C0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907184,0x001D19F0,i_gen_couch01x/gringo_available__sitcomfycouch_,0x3FDF0861,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907328,0x001D1A80,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907376,0x001D1AB0,i_gen_couch01x/gringo_available__sitcomfycouch_,0x3FDF0861,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907424,0x001D1AE0,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907472,0x001D1B10,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907520,0x001D1B40,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907568,0x001D1B70,i_gen_couch01x/gringo_available__sitcomfycouch_,0x3FDF0861,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907616,0x001D1BA0,i_gen_couch06x/gringo_available__sitcomfycouch_,0x7E89910E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907664,0x001D1BD0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907712,0x001D1C00,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907760,0x001D1C30,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907856,0x001D1C90,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1907904,0x001D1CC0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908000,0x001D1D20,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908048,0x001D1D50,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908144,0x001D1DB0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908192,0x001D1DE0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908240,0x001D1E10,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908384,0x001D1EA0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908624,0x001D1F90,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908672,0x001D1FC0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908832,0x001D2060,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908880,0x001D2090,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1908976,0x001D20F0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909024,0x001D2120,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909072,0x001D2150,i_gen_bench05x/gringo_available__sitbenchchair_,0x42A004A0,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909264,0x001D2210,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909312,0x001D2240,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909360,0x001D2270,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909408,0x001D22A0,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909456,0x001D22D0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909504,0x001D2300,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909552,0x001D2330,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909600,0x001D2360,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909648,0x001D2390,i_gen_bench09x/gringo_available__sitbenchstool_,0xBB48672B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909696,0x001D23C0,i_gen_bench05x/gringo_available__sitbenchchair_,0x42A004A0,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909744,0x001D23F0,i_gen_bench05x/gringo_available__sitbenchchair_,0x42A004A0,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909792,0x001D2420,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909840,0x001D2450,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1909888,0x001D2480,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910032,0x001D2510,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910080,0x001D2540,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910128,0x001D2570,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910176,0x001D25A0,i_gen_bench02x/gringo_available__sitbenchchair_,0x1896032E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910272,0x001D2600,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910320,0x001D2630,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910464,0x001D26C0,i_gen_couch01x/gringo_available__sitcomfycouch_,0x3FDF0861,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910704,0x001D27B0,i_gen_couch01x/gringo_available__sitcomfycouch_,0x3FDF0861,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910800,0x001D2810,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910848,0x001D2840,i_gen_bench01x/gringo_available__sitbenchchair_,0xA85EC0AC,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910896,0x001D2870,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910944,0x001D28A0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1910992,0x001D28D0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1911040,0x001D2900,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1911136,0x001D2960,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1911280,0x001D29F0,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1911328,0x001D2A20,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1911376,0x001D2A50,i_gen_bench15x/gringo_available__sitbenchchair_,0x18057A8E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1914007,0x001D3497,intro_sequence_1_train_p11_gtacamera_n_01Shape,0x349DFE70,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1914101,0x001D34F5,intro_sequence_1_train_p11_gtacamera_n_02Shape,0x0D2093F8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1924256,0x001D5CA0,i_gen_stove01x/gringo_available__cookstove_,0x3FBB9562,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
